wavelength_m,wavelength_um,frequency_Hz,wavelength_nm,sun_5778K_W_m2_sr_m,sun_5778K_normalized,sun_6000K_W_m2_sr_m,sun_6000K_normalized,sun_5500K_W_m2_sr_m,sun_5500K_normalized,earth_300K_W_m2_sr_m,earth_300K_normalized,earth_288K_W_m2_sr_m,earth_288K_normalized,hot_star_10000K_W_m2_sr_m,hot_star_10000K_normalized,cool_planet_200K_W_m2_sr_m,cool_planet_200K_normalized
3.589522592457081e-08,0.035895225924570805,8351875500936398.0,35.8952259245708,1.490093926566428e-09,5.649393440159263e-23,1.9405831979250897e-08,6.09327315027286e-22,4.470992379987402e-11,2.169035878485389e-24,0.0,0.0,0.0,0.0,7817.303082982894,1.908674309899455e-11,0.0,0.0
3.6005671424367334e-08,0.036005671424367336,8326256562934453.0,36.005671424367335,1.81533650996314e-09,6.882485720010204e-23,2.3456133451853426e-08,7.365034816554807e-22,5.505776349468294e-11,2.6710460286999396e-24,0.0,0.0,0.0,0.0,8705.285097623368,2.1254841791095295e-11,0.0,0.0
3.6116456752319513e-08,0.03611645675231951,8300716209674870.0,36.11645675231951,2.210126658004177e-09,8.379253697396569e-23,2.8333980623741243e-08,8.896639090742991e-22,6.775407128243896e-11,3.286988637754752e-24,0.0,0.0,0.0,0.0,9690.479215757718,2.366029375270654e-11,0.0,0.0
3.6227582954039815e-08,0.036227582954039814,8275254200103060.0,36.22758295403981,2.68902336766644e-09,1.0194894900843374e-22,3.420476495041211e-08,1.0740017542488569e-21,8.332116537133456e-11,4.042203201611099e-24,0.0,0.0,0.0,0.0,10783.114566713906,2.6328074446789954e-11,0.0,0.0
3.633905107835764e-08,0.03633905107835764,8249870293903923.0,36.339051078357635,3.2695670579734998e-09,1.2395910324954188e-22,4.126618416559516e-08,1.295724564962158e-21,1.023951279999097e-10,4.967548310036123e-24,0.0,0.0,0.0,0.0,11994.45155892878,2.928567730947592e-11,0.0,0.0
3.6450862177329745e-08,0.03645086217732974,8224564251499460.0,36.45086217732974,3.972876323219612e-09,1.506236690104405e-22,4.9754404181973316e-08,1.5622477584779362e-21,1.257500532316701e-10,6.10057799252408e-24,0.0,0.0,0.0,0.0,13336.881114928214,3.2563356042392794e-11,0.0,0.0
3.6563017306249934e-08,0.03656301730624993,8199335834046571.0,36.56301730624993,4.824361326035032e-09,1.8290602184429041e-22,5.99513674459073e-08,1.8824240979251776e-21,1.5432734817550143e-10,7.48696322370186e-24,0.0,0.0,0.0,0.0,14824.03297715151,3.61943890523879e-11,0.0,0.0
3.6675517523658815e-08,0.036675517523658815,8174184803434838.0,36.67551752365882,5.854576070585271e-09,2.2196455577999003e-22,7.219345558430162e-08,2.2668156923526143e-21,1.8927111650350945e-10,9.182208502405385e-24,0.0,0.0,0.0,0.0,16470.893867554907,4.021536795025569e-11,0.0,0.0
3.678836389135431e-08,0.03678836389135431,8149110922284171.0,36.78836389135431,7.10023592846713e-09,2.691912607837687e-22,8.688175084896274e-08,2.7280161977220035e-21,2.3197085758225135e-10,1.1253723336928286e-23,0.0,0.0,0.0,0.0,18293.936347247527,4.466651217468683e-11,0.0,0.0
3.690155747440105e-08,0.03690155747440105,8124113953942698.0,36.901557474401045,8.605431669313315e-09,3.2625775030424003e-22,1.044941838168875e-07,3.2810322448009555e-21,2.841129585819213e-10,1.378332030860131e-23,0.0,0.0,0.0,0.0,20311.259290424256,4.959201197370825e-11,0.0,0.0
3.701509934114099e-08,0.03701509934114099,8099193662484411.0,37.015099341140996,1.0423077006162075e-08,3.951701420632684e-22,1.2559990509095097e-07,3.943734698856512e-21,3.4774274805564867e-10,1.687022550948594e-23,0.0,0.0,0.0,0.0,22542.740960053747,5.504040215459421e-11,0.0,0.0
3.7128990563203256e-08,0.037128990563203255,8074349812706995.0,37.12899056320325,1.261663345582849e-08,4.7833445269111955e-22,1.5087627757653491e-07,4.737392203298378e-21,4.2533922652400585e-10,2.0634703986241028e-23,0.0,0.0,0.0,0.0,25010.205751243797,6.106496920480612e-11,0.0,0.0
3.724323221551401e-08,0.03724323221551401,8049582170129656.0,37.24323221551401,1.5262164316780433e-08,5.7863447019430835e-22,1.8112895469663147e-07,5.687301619276297e-21,5.199050030192008e-10,2.5222422878651357e-23,0.0,0.0,0.0,0.0,27737.60575257575,6.772419459251575e-11,0.0,0.0
3.735782537630716e-08,0.03735782537630716,8024890500990789.0,37.35782537630716,1.8450778991457398e-08,6.995244255531899e-22,2.1731559028338134e-07,6.823532496958887e-21,6.350744586938853e-10,3.080969881725913e-23,0.0,0.0,0.0,0.0,30751.218366175395,7.508223727617203e-11,0.0,0.0
3.747277112713389e-08,0.03747277112713389,8000274572245910.0,37.47277112713389,2.2291539972006594e-08,8.45139205278735e-22,2.60573819740488e-07,8.181805661238368e-21,7.752437440713411e-10,3.7609804547840044e-23,0.0,0.0,0.0,0.0,34079.86132429412,8.320945868942274e-11,0.0,0.0
3.758807055287344e-08,0.03758807055287344,7975734151565335.0,37.58807055287344,2.691491785491333e-08,1.0204253413900101e-21,3.1225426160340785e-07,9.804529433835532e-21,9.45726912537315e-10,4.5880543517017355e-23,0.0,0.0,0.0,0.0,37755.126544332554,9.218299372201561e-11,0.0,0.0
3.7703724741743095e-08,0.0377037247417431,7951269007332037.0,37.7037247417431,3.247689508495301e-08,1.2312965966678939e-21,3.739594163665153e-07,1.174202102478348e-20,1.1529433195472223e-09,5.593334126785107e-23,0.0,0.0,0.0,0.0,41811.6343756656,1.0208737148936317e-10,0.0,0.0
3.781973478530823e-08,0.03781973478530823,7926878908639514.0,37.81973478530823,3.916383714247135e-08,1.4848186459894279e-21,4.475894883371199e-07,1.4053945301314614e-20,1.4046423986943169e-09,6.814415011859933e-23,0.0,0.0,0.0,0.0,46287.30991118355,1.1301518997536326e-10,0.0,0.0
3.7936101778493144e-08,0.037936101778493145,7902563625289494.0,37.936101778493146,4.719827103425805e-08,1.7894281562653534e-21,5.353963297063367e-07,1.6811008587739963e-20,1.7101730904386446e-09,8.296652009932771e-23,0.0,0.0,0.0,0.0,51223.68316442642,1.250678489455004e-10,0.0,0.0
3.8052826819590794e-08,0.038052826819590796,7878322927789885.0,38.0528268195908,5.684573575576125e-08,2.155192508029513e-21,6.400469079130082e-07,2.0096951488972156e-20,2.0808065801046078e-09,1.0094725610890202e-22,0.0,0.0,0.0,0.0,56666.215050046165,1.383563458614051e-10,0.0,0.0
3.8169911010273674e-08,0.03816991101027367,7854156587352508.0,38.16991101027367,6.842289847711008e-08,2.5941175044178448e-21,7.646979322497224e-07,2.4010892105159174e-20,2.530122637756622e-09,1.227451606231024e-22,0.0,0.0,0.0,0.0,62664.651252032374,1.53002139886233e-10,0.0,0.0
3.828735545560402e-08,0.03828735545560402,7830064375890974.0,38.28735545560402,8.230716428186257e-08,3.1205117052152237e-21,9.13083548729786e-07,2.867007957906597e-20,3.0744717895859443e-09,1.4915345525643427e-22,0.0,0.0,0.0,0.0,69273.40622070213,1.691380894524959e-10,0.0,0.0
3.840516126404397e-08,0.038405161264043974,7806046066018590.0,38.405161264043976,9.89480471880186e-08,3.751417536400794e-21,1.0896183295274711e-06,3.421312788059704e-20,3.733527842381928e-09,1.8112658567030173e-22,0.0,0.0,0.0,0.0,76551.9797070905,1.8690946927327646e-10,0.0,0.0
3.852332954746659e-08,0.038523329547466595,7782101431046093.0,38.523329547466595,1.18880616870638e-07,4.507121095772945e-21,1.2995181517515352e-06,4.080381130181002e-20,4.530947992722661e-09,2.1981224579484745e-22,0.0,0.0,0.0,0.0,84565.4084224683,2.064750731150249e-10,0.0,0.0
3.8641861421165734e-08,0.038641861421165734,7758230244979642.0,38.641861421165736,1.4274139010459113e-07,5.411754645254185e-21,1.5489419878932797e-06,4.863551656147401e-20,5.495160954831647e-09,2.665896126871828e-22,0.0,0.0,0.0,0.0,93384.75560177288,2.2800840911662673e-10,0.0,0.0
3.876075800386713e-08,0.03876075800386713,7734432282518571.0,38.76075800386713,1.712870997556782e-07,6.494008199693816e-21,1.8451581262102328e-06,5.793646198970437e-20,6.660307322585874e-09,3.2311496680449335e-22,0.0,0.0,0.0,0.0,103087.64145422235,2.51698994938701e-10,0.0,0.0
3.888002041773869e-08,0.03888002041773869,7710707319053314.0,38.88002041773869,2.0541684867251231e-07,7.787969447420906e-21,2.1967389141104277e-06,6.897581231157978e-20,8.067360843638583e-09,3.9137608896102725e-22,0.0,0.0,0.0,0.0,113758.81770201375,2.7775376055845336e-10,0.0,0.0
3.899964978840088e-08,0.03899964978840088,7687055130663329.0,38.99964978840087,2.461982428176384e-07,9.334114535703393e-21,2.613788783459813e-06,8.20708384560322e-20,9.765464546297457e-09,4.737570805489924e-22,0.0,0.0,0.0,0.0,125490.78964069612,3.06398567093548e-10,0.0,0.0
3.911964724493788e-08,0.039119647244937876,7663475494114877.0,39.11964724493787,2.9489819944251003e-07,1.1180476101155524e-20,3.10821108758873e-06,9.759529602046931e-20,1.1813521862029153e-08,5.731155544954195e-22,0.0,0.0,0.0,0.0,138384.48940278144,3.378798506439082e-10,0.0,0.0
3.924001391990762e-08,0.03924001391990762,7639968186859037.0,39.24001391990762,3.5301924439301437e-07,1.3384019409564165e-20,3.694020171628248e-06,1.1598922402510475e-19,1.428209019115816e-08,6.928744988036322e-22,0.0,0.0,0.0,0.0,152550.00437013773,3.7246640078489664e-10,0.0,0.0
3.9360750949353016e-08,0.03936075094935301,7616532987029501.0,39.36075094935301,4.2234225043492454e-07,1.6012262694118143e-20,4.38770612907822e-06,1.3777039797204315e-19,1.7255632957009337e-08,8.371315316317682e-22,0.0,0.0,0.0,0.0,168107.36496274394,4.104512840339406e-10,0.0,0.0
3.948185947281246e-08,0.039481859472812464,7593169673440523.0,39.48185947281247,5.049767289273299e-07,1.9145183863736542e-20,5.208660889206012e-06,1.6354770864248454e-19,2.0835196306419218e-08,1.0107887574623173e-21,0.0,0.0,0.0,0.0,185187.39633084947,4.521539233438398e-10,0.0,0.0
3.9603340633330336e-08,0.03960334063333033,7569878025584878.0,39.60334063333033,6.034199738559829e-07,2.2877462830938486e-20,6.179675656199273e-06,1.9403678128087855e-19,2.5141588501744544e-08,1.2197070106067437e-21,0.0,0.0,0.0,0.0,203932.63879709775,4.979223454561268e-10,0.0,0.0
3.9725195577468364e-08,0.03972519557746836,7546657823631674.0,39.72519557746836,7.206265743225078e-07,2.732111693900343e-20,7.327521309564009e-06,2.300781996945957e-19,3.0319154013377335e-08,1.4708889497263027e-21,0.0,0.0,0.0,0.0,224498.34223506204,5.481356087777214e-10,0.0,0.0
3.984742545531577e-08,0.03984742545531577,7523508848424403.0,39.84742545531577,8.600900638626179e-07,3.260859653275705e-20,8.683625207679596e-06,2.7265875733419166e-19,3.654025071449269e-08,1.7726962623185984e-21,0.0,0.0,0.0,0.0,247053.539931564,6.032064253253506e-10,0.0,0.0
3.997003142050073e-08,0.039970031420500735,7500430881478759.0,39.97003142050073,1.0259387679707126e-06,3.8896418825987606e-20,1.0284859948978905e-05,3.2293622375189185e-19,4.401055781173956e-08,2.135107171130708e-21,0.0,0.0,0.0,0.0,271782.2078651666,6.635839912222733e-10,0.0,0.0
4.009301463020101e-08,0.040093014630201006,7477423704980624.0,40.093014630201004,1.2230482512914047e-06,4.636943111207223e-20,1.2174462079133363e-05,3.822681912587702e-19,5.297536469353407e-08,2.570021528340143e-21,0.0,0.0,0.0,0.0,298884.5157409228,7.297570412272667e-10,0.0,0.0
4.02163762451546e-08,0.040216376245154596,7454487101784065.0,40.2163762451546,1.4571731604391462e-06,5.524580932109496e-20,1.4403101535283681e-05,4.522456546023627e-19,6.372701729697512e-08,3.091622065041129e-21,0.0,0.0,0.0,0.0,328578.1765558809,8.022571438365065e-10,0.0,0.0
4.034011742967131e-08,0.04034011742967131,7431620855409163.0,40.34011742967131,1.7351017157447009e-06,6.578291526577948e-20,1.7030125843639194e-05,5.347320777576903e-19,7.66137295298169e-08,3.716801864359622e-21,0.0,0.0,0.0,0.0,361099.90193069144,8.816622546241778e-10,0.0,0.0
4.046423935164305e-08,0.040464239351643054,7408824750040110.0,40.46423935164305,2.064836635082478e-06,7.828415600696331e-20,2.0125006796168735e-05,6.319088183968056e-19,9.205000348397589e-08,4.4656698827120654e-21,0.0,0.0,0.0,0.0,396706.97093123686,9.686005466805547e-10,0.0,0.0
4.058874318255547e-08,0.04058874318255547,7386098570523047.0,40.58874318255547,2.455806886456077e-06,9.310701202985149e-20,2.3769021596005883e-05,7.463279144849587e-19,1.1052894451191196e-07,5.362148397536149e-21,0.0,0.0,0.0,0.0,435678.92062425346,1.063754538276044e-09,0.0,0.0
4.0713630097498704e-08,0.040713630097498704,7363442102364096.0,40.7136300974987,2.9191153759550437e-06,1.1067242783808025e-19,2.8057205359282933e-05,8.809733912475618e-19,1.3263680671353381e-07,6.434678660091951e-21,0.0,0.0,0.0,0.0,478319.36716037453,1.167865539221245e-09,0.0,0.0
4.0838901275178304e-08,0.04083890127517831,7340855131727368.0,40.83890127517831,3.467828498739079e-06,1.3147578970083489e-19,3.310061748477426e-05,1.0393324233306745e-18,1.5907016216902321e-07,7.717053835418811e-21,0.0,0.0,0.0,0.0,524957.9667624151,1.2817384388199322e-09,0.0,0.0
4.0964557897926867e-08,0.040964557897926863,7318337445432845.0,40.964557897926866,4.117314429651473e-06,1.5609975126564057e-19,3.902897085553308e-05,1.225477889590497e-18,1.9065615470491192e-07,9.249401583864479e-21,0.0,0.0,0.0,0.0,575952.5266153815,1.4062468598223932e-09,0.0,0.0
4.109060115171456e-08,0.04109060115171456,7295888830954491.0,41.09060115171456,4.88563812616644e-06,1.8522920930599634e-19,4.599368023643734e-05,1.4441640902929089e-18,2.2837637766304834e-07,1.1079342455758711e-20,0.0,0.0,0.0,0.0,631691.2763090212,1.542338704384177e-09,0.0,0.0
4.121703222616091e-08,0.04121703222616091,7273509076418132.0,41.21703222616091,5.7940222817523505e-06,2.1966877984727574e-19,5.417139471281773e-05,1.7009376628086584e-18,2.7339500686979764e-07,1.3263354720837647e-20,0.0,0.0,0.0,0.0,692595.3111791374,1.6910421197332143e-09,0.0,0.0
4.134385231454575e-08,0.04134385231454575,7251197970599510.0,41.34385231454575,6.867384927570085e-06,2.603631802611303e-19,6.376808872979442e-05,2.002266036915737e-18,3.2709192686799193e-07,1.5868381438431185e-20,0.0,0.0,0.0,0.0,759121.2196267303,1.8534719130375729e-09,0.0,0.0
4.147106261382026e-08,0.04147106261382026,7228955302922331.0,41.47106261382026,8.134966063692915e-06,3.0842098673634314e-19,7.502379741327353e-05,2.3556861200210005e-18,3.911017129015264e-07,1.8973721610836053e-20,0.0,0.0,0.0,0.0,831763.9072720887,2.0308364468658305e-09,0.0,0.0
4.159866432461883e-08,0.04159866432461883,7206780863456173.0,41.59866432461883,9.631057640729454e-06,3.65142310073748e-19,8.821809457787358e-05,2.769976302146355e-18,4.6735947592652686e-07,2.2673254286280435e-20,0.0,0.0,0.0,0.0,911059.6316231508,2.224445048639512e-09,0.0,0.0
4.1726658651269734e-08,0.04172665865126973,7184674442914623.0,41.72665865126973,1.1395853446563839e-05,4.3205101744412794e-19,0.00010367642637664824,3.2553553273702907e-18,5.581547462875934e-07,2.7078052645844835e-20,0.0,0.0,0.0,0.0,997589.2618043638,2.4357159695937013e-09,0.0,0.0
4.1855046801807074e-08,0.04185504680180707,7162635832653198.0,41.85504680180707,1.3476438024108688e-05,5.109322252292159e-19,0.00012177743017596429,3.823712100536669e-18,6.661947673694605e-07,3.231945460143367e-20,0.0,0.0,0.0,0.0,1091981.7788132362,2.6661849310105527e-09,0.0,0.0
4.198382998798193e-08,0.04198382998798193,7140664824667425.0,41.983829987981935,1.592793670351182e-05,6.038759001953439e-19,0.0001429613872306965,4.4888710943697996e-18,7.946787977923383e-07,3.8552667456974605e-20,0.0,0.0,0.0,0.0,1194918.0327386586,2.9175142978511844e-09,0.0,0.0
4.2113009425273565e-08,0.042113009425273566,7118761211590913.0,42.11300942527357,1.881485223242168e-05,7.133275351597135e-19,0.00016773997941542376,5.266898702885596e-18,9.473852845107598e-07,4.596099698248013e-20,0.0,0.0,0.0,0.0,1307134.7744007176,3.1915029224156397e-09,0.0,0.0
4.2242586332901455e-08,0.042242586332901455,7096924786693301.0,42.24258633290145,2.2212617394548622e-05,8.421470134214141e-19,0.0001967075450021016,6.176456663640885e-18,1.128774075180038e-06,5.476080609595146e-20,0.0,0.0,0.0,0.0,1429428.9799528662,3.490096703300341e-09,0.0,0.0
4.237256193383613e-08,0.04237256193383613,7075155343878420.0,42.37256193383613,2.620939749261611e-05,9.936769463016215e-19,0.00023055405667779958,7.239209556917706e-18,1.3441061929083304e-06,6.520732555846555e-20,0.0,0.0,0.0,0.0,1562662.4881246674,3.815399907699398e-09,0.0,0.0
4.250293745481134e-08,0.04250293745481134,7053452677682244.0,42.50293745481134,3.09081817200348e-05,1.1718219633225979e-18,0.00027008007713776955,8.480294399161958e-18,1.5995841075441777e-06,7.760145902838978e-20,0.0,0.0,0.0,0.0,1707766.9709899018,4.1696873080421236e-09,0.0,0.0
4.263371412633534e-08,0.04263371412633534,7031816583271002.0,42.63371412633534,3.642920835019943e-05,1.3811406584149788e-18,0.00031621398419548214,9.928861497405973e-18,1.9025159135773493e-06,9.229774790961077e-20,0.0,0.0,0.0,0.0,1865749.2604076788,4.555417187042481e-09,0.0,0.0
4.276489318270225e-08,0.04276489318270225,7010246856439279.0,42.764893182702245,4.291277544085362e-05,1.6269521521587012e-18,0.0003700317990228419,1.1618697039858023e-17,2.2615073754908806e-06,1.0971368814797378e-19,0.0,0.0,0.0,0.0,2037697.0536225578,4.975245268503937e-09,0.0,0.0
4.289647586200433e-08,0.04289647586200433,6988743293607995.0,42.89647586200433,5.052249650517769e-05,1.915459524048306e-18,0.000432779998542722,1.3588939386443611e-17,2.6866864383625324e-06,1.3034062203131907e-19,0.0,0.0,0.0,0.0,2224785.022916525,5.4320396346581485e-09,0.0,0.0
4.302846340614297e-08,0.04302846340614297,6967305691822591.0,43.02846340614297,5.944906947940702e-05,2.2538927053707587e-18,0.0005059017469011621,1.5884902715662807e-17,3.189965537714671e-06,1.5475646376419356e-19,0.0,0.0,0.0,0.0,2428281.3556825253,5.928896694421793e-09,0.0,0.0
4.316085706084099e-08,0.04316085706084099,6945933848751023.0,43.16085706084099,6.991463747659738e-05,2.6506738084728002e-18,0.0005910670422093006,1.85590236077276e-17,3.785347893038926e-06,1.836405588455429e-19,0.0,0.0,0.0,0.0,2649554.7528537074,6.469158270775642e-09,0.0,0.0
4.3293658075654164e-08,0.04329365807565416,6924627562681885.0,43.293658075654164,8.217783143498694e-05,3.115608308699677e-18,0.0006902073443228183,2.1671948328626663e-17,4.489284951158605e-06,2.1779102490519073e-19,0.0,0.0,0.0,0.0,2890081.9152557272,7.056429879457561e-09,0.0,0.0
4.342686770398274e-08,0.043426867703982734,6903386632522558.0,43.42686770398274,9.653959805026001e-05,3.6601059988042144e-18,0.0008055553284129023,2.5293781059868015e-17,5.32109327828797e-06,2.581449766059894e-19,0.0,0.0,0.0,0.0,3151455.549176833,7.694600275378708e-09,0.0,0.0
4.35604872030839e-08,0.0435604872030839,6882210857797200.0,43.5604872030839,0.00011334993155235613,4.297436210816173e-18,0.0009396904986954034,2.950551613241496e-17,6.3034405057154256e-06,3.0580210058048386e-19,0.0,0.0,0.0,0.0,3435392.924263309,8.38786234759844e-09,0.0,0.0
4.3694517834082896e-08,0.043694517834082895,6861100038644982.0,43.694517834082895,0.00013301564520837563,5.043022457049452e-18,0.0010955914982956807,3.440068051382758e-17,7.4629114390914514e-06,3.6205211938638997e-19,0.0,0.0,0.0,0.0,3743745.018744954,9.140735448325439e-09,0.0,0.0
4.382896086198558e-08,0.04382896086198558,6840053975818091.0,43.82896086198558,0.00015600933819815612,5.9147823912760604e-18,0.0012766960663892159,4.00872164136334e-17,8.830667174722515e-06,4.284067675595169e-19,0.0,0.0,0.0,0.0,4078506.289004482,9.958089246318213e-09,0.0,0.0
4.39638175556901e-08,0.0439638175556901,6819072470679898.0,43.9638175556901,0.00018287973604844154,6.9335198456301156e-18,0.0014869697241924372,4.6689637967483685e-17,1.044321206139656e-05,5.066369996332743e-19,0.0,0.0,0.0,0.0,4441825.102592713,1.0845169200156205e-08,0.0,0.0
4.409908918799858e-08,0.04409908918799858,6798155325203123.0,44.09908918799858,0.00021426360850227487,8.123376672817023e-18,0.0017309844190453736,5.435150059728069e-17,1.2343285641394918e-05,5.988162613387088e-19,0.0,0.0,0.0,0.0,4836014.876000243,1.1807623752245735e-08,0.0,0.0
4.423477703562977e-08,0.04423477703562977,6777302341967866.0,44.234777035629776,0.0002508994979652895,9.512353232728718e-18,0.002014008522905246,6.323822689055847e-17,1.4580899342960091e-05,7.073707832074988e-19,0.0,0.0,0.0,0.0,5263565.960806825,1.2851533350066495e-08,0.0,0.0
4.437088237923037e-08,0.04437088237923037,6756513324159861.0,44.370882379230366,0.0002936435249878766,1.1132907625724753e-17,0.0023421097705006227,7.354033877466389e-17,1.7214540728185784e-05,8.351380028786399e-19,0.0,0.0,0.0,0.0,5727158.324242738,1.3983441407055968e-08,0.0,0.0
